Timestamp,Application,EventType,Source
Filtering the log,using,CRASH,log_stream
2026-06-01 21:48:41.411613-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:41.414220-0400,[com.apple.bluetooth:Server.Core],HANG,log_stream
2026-06-01 21:48:41.414288-0400,[com.apple.bluetooth:Server.Audio],HANG,log_stream
2026-06-01 21:48:41.418366-0400,[com.apple.unc:display],HANG,log_stream
2026-06-01 21:48:41.420324-0400,[com.apple.windowmanagement:model],HANG,log_stream
2026-06-01 21:48:41.420648-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:41.414184-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:41.421461-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:41.422886-0400,(AppKit),HANG,log_stream
2026-06-01 21:48:41.424205-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:41.428737-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:41.433235-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:41.435698-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:41.438994-0400,(WirelessProximity),HANG,log_stream
2026-06-01 21:48:41.439747-0400,(CoreDuetContext),HANG,log_stream
2026-06-01 21:48:41.439893-0400,(WPDaemon),HANG,log_stream
2026-06-01 21:48:41.439950-0400,(WPDaemon),HANG,log_stream
2026-06-01 21:48:41.440065-0400,(WPDaemon),HANG,log_stream
2026-06-01 21:48:41.440104-0400,(WPDaemon),HANG,log_stream
2026-06-01 21:48:41.441528-0400,(CoreDuetContext),HANG,log_stream
2026-06-01 21:48:41.441061-0400,[com.apple.bluetooth:Server.LE.Advertise],HANG,log_stream
2026-06-01 21:48:41.446051-0400,[com.apple.bluetooth:Server.LE.Advertise],HANG,log_stream
2026-06-01 21:48:41.446188-0400,[com.apple.bluetooth:Server.LE.Advertise],HANG,log_stream
2026-06-01 21:48:41.452783-0400,(CoreDuetContext),HANG,log_stream
2026-06-01 21:48:41.457170-0400,(CoreDuetContext),HANG,log_stream
2026-06-01 21:48:41.463008-0400,(CoreDuet),CRASH,log_stream
2026-06-01 21:48:41.463413-0400,(CoreDuet),CRASH,log_stream
2026-06-01 21:48:41.463802-0400,(CoreDuetContext),HANG,log_stream
2026-06-01 21:48:41.473413-0400,(Spotlight),HANG,log_stream
2026-06-01 21:48:41.485628-0400,[com.apple.bluetooth:Server.LE.Advertise],HANG,log_stream
2026-06-01 21:48:41.515301-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:41.515778-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:41.516034-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:41.514364-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:41.515224-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:41.516344-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:41.515614-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:41.516586-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:41.517045-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:41.517389-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:41.520602-0400,(AppKit),HANG,log_stream
2026-06-01 21:48:41.520776-0400,(AppKit),HANG,log_stream
2026-06-01 21:48:41.520837-0400,(AppKit),HANG,log_stream
2026-06-01 21:48:41.520886-0400,(AppKit),HANG,log_stream
2026-06-01 21:48:41.696987-0400,(com.apple.DriverKit-AppleBCMWLAN.dext),HANG,log_stream
2026-06-01 21:48:41.829234-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:41.830467-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:41.830508-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:41.831487-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:42.532879-0400,(IO80211),HANG,log_stream
2026-06-01 21:48:43.004825-0400,(Network),HANG,log_stream
2026-06-01 21:48:43.004859-0400,(Network),HANG,log_stream
2026-06-01 21:48:43.005676-0400,(Network),HANG,log_stream
2026-06-01 21:48:43.437020-0400,[com.apple.bluetooth:Server.LE.Scan],HANG,log_stream
2026-06-01 21:48:43.440518-0400,(WirelessProximity),HANG,log_stream
2026-06-01 21:48:43.441387-0400,(WPDaemon),HANG,log_stream
2026-06-01 21:48:43.441441-0400,(WPDaemon),HANG,log_stream
2026-06-01 21:48:43.441545-0400,(WPDaemon),HANG,log_stream
2026-06-01 21:48:43.441589-0400,(WPDaemon),HANG,log_stream
2026-06-01 21:48:43.442058-0400,[com.apple.bluetooth:Server.LE.Scan],HANG,log_stream
2026-06-01 21:48:43.454237-0400,[com.apple.bluetooth:Server.LE.Scan],HANG,log_stream
2026-06-01 21:48:43.454565-0400,[com.apple.bluetooth:Server.LE.Scan],HANG,log_stream
2026-06-01 21:48:43.457742-0400,[com.apple.bluetooth:Server.LE.Advertise],HANG,log_stream
2026-06-01 21:48:43.463443-0400,[com.apple.bluetooth:Server.LE.Advertise],HANG,log_stream
2026-06-01 21:48:43.463828-0400,[com.apple.bluetooth:Server.LE.Advertise],HANG,log_stream
2026-06-01 21:48:43.522583-0400,[com.apple.bluetooth:Server.LE.Advertise],HANG,log_stream
2026-06-01 21:48:43.547247-0400,[com.apple.bluetooth:Server.LE.Scan],HANG,log_stream
2026-06-01 21:48:43.548066-0400,[com.apple.bluetooth:Server.LE.Scan],HANG,log_stream
2026-06-01 21:48:43.556907-0400,[com.apple.bluetooth:Server.LE.Scan],HANG,log_stream
2026-06-01 21:48:43.557000-0400,[com.apple.bluetooth:Server.LE.Scan],HANG,log_stream
2026-06-01 21:48:43.641790-0400,[com.apple.duetactivityscheduler:lifecycle],HANG,log_stream
2026-06-01 21:48:43.642096-0400,[com.apple.duetactivityscheduler:default],HANG,log_stream
2026-06-01 21:48:43.890753-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:43.890802-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:43.890873-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:43.890899-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:43.890989-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:43.891269-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:43.899835-0400,(CoreUtils),HANG,log_stream
2026-06-01 21:48:43.899899-0400,(CoreUtils),HANG,log_stream
2026-06-01 21:48:43.900048-0400,(CoreUtils),HANG,log_stream
2026-06-01 21:48:43.932626-0400,(AudioServerDriverTransports_IOA2),HANG,log_stream
2026-06-01 21:48:43.932766-0400,(CoreAudio),HANG,log_stream
2026-06-01 21:48:43.933189-0400,(AudioServerDriverTransports_Base),HANG,log_stream
2026-06-01 21:48:43.933267-0400,(AudioServerDriverTransports_Base),HANG,log_stream
2026-06-01 21:48:43.933745-0400,(AudioServerDriverTransports_Base),HANG,log_stream
2026-06-01 21:48:43.933658-0400,(AudioServerDriverTransports_IOA2),HANG,log_stream
2026-06-01 21:48:43.933917-0400,(AudioServerDriverTransports_Base),HANG,log_stream
2026-06-01 21:48:43.937530-0400,(AVFAudio),HANG,log_stream
2026-06-01 21:48:43.941897-0400,[com.apple.controlcenter:sound],HANG,log_stream
2026-06-01 21:48:44.042754-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:44.042803-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:44.043180-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:44.097083-0400,(Network),HANG,log_stream
2026-06-01 21:48:44.097135-0400,(Network),HANG,log_stream
2026-06-01 21:48:44.097547-0400,(Network),HANG,log_stream
2026-06-01 21:48:44.789330-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:44.791891-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:44.987416-0400,(AVFAudio),HANG,log_stream
2026-06-01 21:48:44.987430-0400,(CoreSpeechFoundation),HANG,log_stream
2026-06-01 21:48:44.987642-0400,[com.apple.corespeech:Framework],HANG,log_stream
2026-06-01 21:48:44.988941-0400,(CoreSpeechFoundation),HANG,log_stream
2026-06-01 21:48:44.989521-0400,(CoreSpeechFoundation),HANG,log_stream
2026-06-01 21:48:44.989694-0400,[com.apple.corespeech:VoiceTrigger],HANG,log_stream
2026-06-01 21:48:44.993125-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:44.993250-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:44.993331-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:44.993425-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:44.993456-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:44.993700-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:44.993731-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:44.993828-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:44.993900-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:44.996624-0400,(CoreUtils),HANG,log_stream
2026-06-01 21:48:44.996673-0400,(CoreUtils),HANG,log_stream
2026-06-01 21:48:44.996949-0400,(CoreUtils),HANG,log_stream
2026-06-01 21:48:44.997123-0400,(CoreUtils),HANG,log_stream
2026-06-01 21:48:45.125469-0400,(Network),HANG,log_stream
2026-06-01 21:48:45.125592-0400,(Network),HANG,log_stream
2026-06-01 21:48:45.126187-0400,(Network),HANG,log_stream
2026-06-01 21:48:45.577277-0400,(Network),HANG,log_stream
2026-06-01 21:48:45.577304-0400,(Network),HANG,log_stream
2026-06-01 21:48:45.577927-0400,(Network),HANG,log_stream
2026-06-01 21:48:45.805883-0400,(com.apple.DriverKit-AppleBCMWLAN.dext),HANG,log_stream
2026-06-01 21:48:46.036128-0400,(Network),HANG,log_stream
2026-06-01 21:48:46.036187-0400,(Network),HANG,log_stream
2026-06-01 21:48:46.036646-0400,(Network),HANG,log_stream
2026-06-01 21:48:46.998422-0400,(Network),HANG,log_stream
2026-06-01 21:48:46.998458-0400,(Network),HANG,log_stream
2026-06-01 21:48:46.998680-0400,(Network),HANG,log_stream
2026-06-01 21:48:47.100129-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:47.100240-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:47.100317-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:47.100402-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:47.100431-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:47.103687-0400,(CoreUtils),HANG,log_stream
2026-06-01 21:48:47.211064-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:47.213188-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:47.418080-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:47.547206-0400,(IO80211),HANG,log_stream
2026-06-01 21:48:47.605701-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:47.608822-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:47.878581-0400,(Network),HANG,log_stream
2026-06-01 21:48:47.878642-0400,(Network),HANG,log_stream
2026-06-01 21:48:47.879221-0400,(Network),HANG,log_stream
2026-06-01 21:48:48.163606-0400,(WebKit),HANG,log_stream
2026-06-01 21:48:48.164029-0400,(WebKit),HANG,log_stream
2026-06-01 21:48:48.164056-0400,(WebKit),HANG,log_stream
2026-06-01 21:48:48.165801-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:48.165871-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:48.165833-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:48.167107-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:48.167093-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:48.168063-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:48.177045-0400,(AudioServerDriverTransports_IOA2),HANG,log_stream
2026-06-01 21:48:48.177295-0400,(CoreAudio),HANG,log_stream
2026-06-01 21:48:48.179387-0400,(WebKit),HANG,log_stream
2026-06-01 21:48:48.178179-0400,(AudioServerDriverTransports_IOA2),HANG,log_stream
2026-06-01 21:48:48.180208-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:48.179445-0400,(WebKit),HANG,log_stream
2026-06-01 21:48:48.180136-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:48.179755-0400,(WebCore),HANG,log_stream
2026-06-01 21:48:48.180063-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:48.180133-0400,(AudioServerDriverTransports_Base),HANG,log_stream
2026-06-01 21:48:48.180190-0400,(AudioServerDriverTransports_Base),HANG,log_stream
2026-06-01 21:48:48.180468-0400,(AudioServerDriverTransports_Base),HANG,log_stream
2026-06-01 21:48:48.180630-0400,(AudioServerDriverTransports_Base),HANG,log_stream
2026-06-01 21:48:48.184461-0400,(AVFAudio),HANG,log_stream
2026-06-01 21:48:48.184912-0400,(AVFAudio),HANG,log_stream
2026-06-01 21:48:48.184958-0400,(CoreSpeechFoundation),HANG,log_stream
2026-06-01 21:48:48.184985-0400,[com.apple.corespeech:Framework],HANG,log_stream
2026-06-01 21:48:48.185386-0400,(CoreSpeechFoundation),HANG,log_stream
2026-06-01 21:48:48.185857-0400,(CoreSpeechFoundation),HANG,log_stream
2026-06-01 21:48:48.187627-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:48.188184-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:48.187507-0400,[com.apple.corespeech:VoiceTrigger],HANG,log_stream
2026-06-01 21:48:48.188291-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:48.189154-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:48.189052-0400,[com.apple.controlcenter:sound],HANG,log_stream
2026-06-01 21:48:48.189369-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:48.189423-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:48.189508-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:48.189396-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:48.190388-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:48.190225-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:48.191456-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:48.191610-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:48.191633-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:48.195819-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:48.195893-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:48.196076-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:48.196116-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:48.196488-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:48.196559-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:48.196807-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:48.196929-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:48.197054-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:48.197249-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:48.197331-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:48.194675-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:48.198037-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:48.198127-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:48.198308-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:48.198384-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:48.198188-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:48.199423-0400,(CoreUtils),HANG,log_stream
2026-06-01 21:48:48.200077-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:48.199739-0400,(CoreUtils),HANG,log_stream
2026-06-01 21:48:48.200367-0400,(CoreUtils),HANG,log_stream
2026-06-01 21:48:48.200483-0400,(CoreUtils),HANG,log_stream
2026-06-01 21:48:48.200550-0400,(CoreUtils),HANG,log_stream
2026-06-01 21:48:48.201779-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:48.203103-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:48.203145-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:48.203169-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:48.203186-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:48.203197-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:48.203219-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:48.203239-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:48.203749-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:48.203812-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:48.203905-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:48.203985-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:48.204056-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:48.204137-0400,(MediaExperience),HANG,log_stream
2026-06-01 21:48:48.204800-0400,(CoreUtils),HANG,log_stream
2026-06-01 21:48:48.204819-0400,(CoreUtils),HANG,log_stream
2026-06-01 21:48:48.205039-0400,(CoreUtils),HANG,log_stream
2026-06-01 21:48:48.205102-0400,(CoreUtils),HANG,log_stream
2026-06-01 21:48:48.205188-0400,(CoreUtils),HANG,log_stream
2026-06-01 21:48:48.205226-0400,(CoreUtils),HANG,log_stream
2026-06-01 21:48:48.292437-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:48.292418-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:48.292478-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:48.296367-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:48.296543-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:48.297075-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:48.297112-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:48.297169-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:48.561848-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:48.562081-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:48.562973-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:48.640403-0400,(Network),HANG,log_stream
2026-06-01 21:48:48.640434-0400,(Network),HANG,log_stream
2026-06-01 21:48:48.640711-0400,(Network),HANG,log_stream
2026-06-01 21:48:48.667974-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:48.668018-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:48.668605-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:49.100558-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:49.119887-0400,(Network),HANG,log_stream
2026-06-01 21:48:49.119917-0400,(Network),HANG,log_stream
2026-06-01 21:48:49.122769-0400,(Network),HANG,log_stream
2026-06-01 21:48:49.208124-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:49.206860-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:49.211595-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:49.211559-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:49.211505-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:49.212212-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:49.555103-0400,(Network),HANG,log_stream
2026-06-01 21:48:49.555135-0400,(Network),HANG,log_stream
2026-06-01 21:48:49.556973-0400,(Network),HANG,log_stream
2026-06-01 21:48:50.235115-0400,(WebKit),HANG,log_stream
2026-06-01 21:48:50.235692-0400,(WebKit),HANG,log_stream
2026-06-01 21:48:50.235745-0400,(WebKit),HANG,log_stream
2026-06-01 21:48:50.239995-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:50.240003-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:50.240651-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:50.241122-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:50.241591-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:50.267826-0400,Excel[24754]:,HANG,log_stream
2026-06-01 21:48:50.268147-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:50.268191-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:50.267646-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:50.332343-0400,(Network),HANG,log_stream
2026-06-01 21:48:50.332355-0400,(Network),HANG,log_stream
2026-06-01 21:48:50.332732-0400,(Network),HANG,log_stream
2026-06-01 21:48:50.338459-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:50.338741-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:50.338755-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:50.339316-0400,Excel[24754]:,HANG,log_stream
2026-06-01 21:48:50.450333-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:50.524626-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:50.698756-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:50.698864-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:50.699130-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:50.771653-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:50.772073-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:50.772364-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:50.772257-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:50.983367-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:50.983493-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:51.092920-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:51.093392-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:51.164316-0400,(Network),HANG,log_stream
2026-06-01 21:48:51.164354-0400,(Network),HANG,log_stream
2026-06-01 21:48:51.165077-0400,(Network),HANG,log_stream
2026-06-01 21:48:51.187573-0400,[com.apple.windowmanagement:windowserverconnection],HANG,log_stream
2026-06-01 21:48:51.205920-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:51.205829-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:51.207831-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:51.206470-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:51.205053-0400,[com.apple.bluetooth:Server.Core],HANG,log_stream
2026-06-01 21:48:51.208795-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:51.209066-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:51.209099-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:51.205154-0400,[com.apple.bluetooth:Server.Audio],HANG,log_stream
2026-06-01 21:48:51.209909-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:51.216631-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:51.219942-0400,[com.apple.unc:display],HANG,log_stream
2026-06-01 21:48:51.226583-0400,(CoreDuetContext),HANG,log_stream
2026-06-01 21:48:51.227111-0400,(CoreDuetContext),HANG,log_stream
2026-06-01 21:48:51.230220-0400,(CoreDuetContext),HANG,log_stream
2026-06-01 21:48:51.236827-0400,[com.apple.windowmanagement:model],HANG,log_stream
2026-06-01 21:48:51.238966-0400,(CoreDuetContext),HANG,log_stream
2026-06-01 21:48:51.245078-0400,(CoreDuet),CRASH,log_stream
2026-06-01 21:48:51.245168-0400,(CoreDuet),CRASH,log_stream
2026-06-01 21:48:51.252881-0400,(CoreDuetContext),HANG,log_stream
2026-06-01 21:48:51.309457-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:51.309507-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:51.309635-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:51.309488-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:51.309501-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:51.310152-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:51.309700-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:51.308941-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:51.309599-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:51.310949-0400,Excel[24754]:,HANG,log_stream
2026-06-01 21:48:51.310977-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:51.311173-0400,Settings[25212]:,HANG,log_stream
2026-06-01 21:48:51.311144-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:51.310105-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:51.311628-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:51.310710-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:51.311572-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:51.311069-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:51.322637-0400,(AppKit),HANG,log_stream
2026-06-01 21:48:51.322719-0400,(AppKit),HANG,log_stream
2026-06-01 21:48:51.322760-0400,(AppKit),HANG,log_stream
2026-06-01 21:48:51.322867-0400,(AppKit),HANG,log_stream
2026-06-01 21:48:51.489390-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:51.492619-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:51.493184-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:51.498328-0400,(PhotoLibraryServices),HANG,log_stream
2026-06-01 21:48:51.698607-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:51.699551-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:51.701763-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:51.920928-0400,(Network),HANG,log_stream
2026-06-01 21:48:51.920981-0400,(Network),HANG,log_stream
2026-06-01 21:48:51.922158-0400,(Network),HANG,log_stream
2026-06-01 21:48:52.322058-0400,(Network),HANG,log_stream
2026-06-01 21:48:52.322109-0400,(Network),HANG,log_stream
2026-06-01 21:48:52.322392-0400,(Network),HANG,log_stream
2026-06-01 21:48:52.561461-0400,(IO80211),HANG,log_stream
2026-06-01 21:48:52.720814-0400,(Network),HANG,log_stream
2026-06-01 21:48:52.720879-0400,(Network),HANG,log_stream
2026-06-01 21:48:52.721322-0400,(Network),HANG,log_stream
2026-06-01 21:48:53.425488-0400,[com.apple.duetactivityscheduler:lifecycle],HANG,log_stream
2026-06-01 21:48:53.425662-0400,[com.apple.duetactivityscheduler:default],HANG,log_stream
2026-06-01 21:48:54.037391-0400,(com.apple.DriverKit-AppleBCMWLAN.dext),HANG,log_stream
2026-06-01 21:48:55.066682-0400,(com.apple.DriverKit-AppleBCMWLAN.dext),HANG,log_stream
2026-06-01 21:48:56.290081-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:56.290198-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:56.290109-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:56.291579-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:56.291622-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:56.291493-0400,(RunningBoard),HANG,log_stream
2026-06-01 21:48:56.292347-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:56.292416-0400,(RunningBoardServices),HANG,log_stream
2026-06-01 21:48:56.292341-0400,Excel[24754]:,HANG,log_stream
